total_reward,steps_river,num_steps,counts_0miss,counts_1miss,counts_2miss,counts_3miss,wall_clock_time
67.0,3.0,7.0,1.0,3.0,2.0,1.0,0.21990203857421875
65.0,3.0,9.0,1.0,4.0,3.0,1.0,0.2863500118255615
52.0,3.0,22.0,4.0,9.0,6.0,3.0,0.6996932029724121
68.0,2.0,15.0,3.0,6.0,3.0,3.0,0.47737598419189453
72.0,2.0,11.0,1.0,4.0,6.0,0.0,0.3482639789581299
72.0,2.0,11.0,2.0,7.0,1.0,1.0,0.34766483306884766
63.0,3.0,11.0,1.0,4.0,4.0,2.0,0.34911322593688965
74.0,2.0,9.0,1.0,6.0,1.0,1.0,0.28598499298095703
82.0,1.0,10.0,1.0,5.0,3.0,1.0,0.319202184677124
74.0,2.0,9.0,1.0,2.0,6.0,0.0,0.2875478267669678
71.0,2.0,12.0,3.0,4.0,3.0,2.0,0.379152774810791
64.0,3.0,10.0,5.0,2.0,2.0,1.0,0.3152332305908203
74.0,2.0,9.0,0.0,5.0,3.0,1.0,0.2872490882873535
64.0,3.0,10.0,2.0,3.0,3.0,2.0,0.3172130584716797
76.0,2.0,7.0,1.0,3.0,1.0,2.0,0.2244701385498047
84.0,1.0,8.0,0.0,5.0,3.0,0.0,0.2538490295410156
89.0,0.0,12.0,0.0,4.0,6.0,2.0,0.38159799575805664
85.0,1.0,7.0,2.0,3.0,1.0,1.0,0.2204151153564453
66.0,3.0,8.0,0.0,2.0,5.0,1.0,0.25530123710632324
82.0,1.0,10.0,0.0,3.0,5.0,2.0,0.32057881355285645
83.0,1.0,9.0,1.0,2.0,6.0,0.0,0.29047083854675293
67.0,3.0,7.0,0.0,3.0,2.0,2.0,0.22540903091430664
85.0,1.0,7.0,1.0,1.0,5.0,0.0,0.22227931022644043
73.0,2.0,10.0,2.0,5.0,2.0,1.0,0.31520676612854004
72.0,2.0,11.0,1.0,4.0,4.0,2.0,0.3489820957183838
72.0,2.0,11.0,1.0,4.0,5.0,1.0,0.34893369674682617
75.0,2.0,8.0,3.0,3.0,2.0,0.0,0.2516920566558838
85.0,1.0,7.0,2.0,2.0,3.0,0.0,0.21855998039245605
67.0,3.0,7.0,0.0,2.0,4.0,1.0,0.22379302978515625
56.0,4.0,9.0,1.0,4.0,4.0,0.0,0.2858560085296631
76.0,2.0,7.0,0.0,1.0,4.0,2.0,0.22534680366516113
66.0,3.0,8.0,1.0,3.0,3.0,1.0,0.25342607498168945
73.0,2.0,10.0,2.0,2.0,4.0,2.0,0.3185737133026123
65.0,3.0,9.0,0.0,5.0,3.0,1.0,0.2875356674194336
84.0,1.0,8.0,2.0,3.0,2.0,1.0,0.2543621063232422
63.0,3.0,11.0,2.0,2.0,6.0,1.0,0.35025620460510254
83.0,1.0,9.0,1.0,5.0,2.0,1.0,0.2974560260772705
73.0,2.0,10.0,1.0,2.0,6.0,1.0,0.3195018768310547
91.0,0.0,10.0,2.0,4.0,4.0,0.0,0.3297731876373291
75.0,2.0,8.0,1.0,1.0,6.0,0.0,0.25566983222961426
84.0,1.0,8.0,2.0,4.0,2.0,0.0,0.2527730464935303
80.0,1.0,12.0,0.0,5.0,6.0,1.0,0.38330912590026855
74.0,2.0,9.0,3.0,3.0,3.0,0.0,0.28197288513183594
84.0,1.0,8.0,3.0,3.0,2.0,0.0,0.251054048538208
82.0,1.0,10.0,1.0,5.0,3.0,1.0,0.31720685958862305
83.0,1.0,9.0,0.0,2.0,6.0,1.0,0.28670191764831543
71.0,2.0,12.0,0.0,3.0,5.0,4.0,0.3847627639770508
71.0,2.0,12.0,2.0,6.0,2.0,2.0,0.37859511375427246
85.0,1.0,7.0,2.0,2.0,3.0,0.0,0.22146821022033691
71.0,2.0,12.0,2.0,5.0,3.0,2.0,0.3799879550933838
65.0,3.0,9.0,1.0,3.0,3.0,2.0,0.2861042022705078
72.0,2.0,11.0,3.0,3.0,4.0,1.0,0.3467261791229248
72.0,2.0,11.0,2.0,5.0,1.0,3.0,0.34871602058410645
63.0,3.0,11.0,1.0,5.0,5.0,0.0,0.34737086296081543
64.0,3.0,10.0,0.0,4.0,4.0,2.0,0.3189888000488281
73.0,2.0,10.0,0.0,5.0,3.0,2.0,0.3178551197052002
73.0,2.0,10.0,1.0,2.0,5.0,2.0,0.3189818859100342
56.0,4.0,9.0,0.0,3.0,6.0,0.0,0.286801815032959
74.0,2.0,9.0,1.0,4.0,4.0,0.0,0.2845609188079834
75.0,2.0,8.0,2.0,1.0,4.0,1.0,0.25427794456481934
82.0,1.0,10.0,2.0,4.0,3.0,1.0,0.3166217803955078
74.0,2.0,9.0,2.0,2.0,5.0,0.0,0.2822892665863037
82.0,1.0,10.0,1.0,2.0,5.0,2.0,0.31962132453918457
71.0,2.0,12.0,2.0,3.0,5.0,2.0,0.3810298442840576
83.0,1.0,9.0,0.0,6.0,3.0,0.0,0.2858610153198242
73.0,2.0,10.0,2.0,3.0,2.0,3.0,0.31914424896240234
83.0,1.0,9.0,0.0,5.0,3.0,1.0,0.28615903854370117
64.0,3.0,10.0,1.0,4.0,3.0,2.0,0.317882776260376
73.0,2.0,10.0,2.0,4.0,2.0,2.0,0.31757616996765137
75.0,2.0,8.0,2.0,1.0,4.0,1.0,0.25310301780700684
75.0,2.0,8.0,0.0,3.0,2.0,3.0,0.2566952705383301
83.0,1.0,9.0,1.0,3.0,3.0,2.0,0.2863149642944336
83.0,1.0,9.0,3.0,2.0,4.0,0.0,0.28626132011413574
65.0,3.0,9.0,2.0,5.0,2.0,0.0,0.28467798233032227
80.0,1.0,12.0,0.0,5.0,2.0,5.0,0.38617920875549316
71.0,1.0,21.0,1.0,11.0,7.0,2.0,0.6655571460723877
78.0,1.0,14.0,3.0,6.0,1.0,4.0,0.44604015350341797
81.0,1.0,11.0,0.0,6.0,3.0,2.0,0.35033702850341797
72.0,2.0,11.0,2.0,4.0,5.0,0.0,0.34698987007141113
64.0,3.0,10.0,1.0,8.0,1.0,0.0,0.31354498863220215
80.0,1.0,12.0,3.0,7.0,1.0,1.0,0.3775019645690918
74.0,2.0,9.0,0.0,4.0,5.0,0.0,0.2854008674621582
63.0,3.0,11.0,2.0,2.0,5.0,2.0,0.34971022605895996
83.0,1.0,9.0,0.0,6.0,3.0,0.0,0.28482794761657715
74.0,2.0,9.0,1.0,4.0,2.0,2.0,0.2863271236419678
65.0,2.0,18.0,4.0,5.0,5.0,4.0,0.6327431201934814
84.0,1.0,8.0,0.0,7.0,1.0,0.0,0.2531111240386963
84.0,1.0,8.0,1.0,4.0,1.0,2.0,0.25368380546569824
72.0,2.0,11.0,4.0,5.0,2.0,0.0,0.34596705436706543
73.0,2.0,10.0,1.0,5.0,2.0,2.0,0.3185880184173584
84.0,1.0,8.0,1.0,4.0,3.0,0.0,0.25273919105529785
84.0,1.0,8.0,0.0,6.0,0.0,2.0,0.25581908226013184
92.0,0.0,9.0,1.0,7.0,1.0,0.0,0.28400516510009766
84.0,1.0,8.0,0.0,4.0,4.0,0.0,0.2549707889556885
82.0,1.0,10.0,1.0,5.0,4.0,0.0,0.31535792350769043
73.0,2.0,10.0,1.0,4.0,4.0,1.0,0.31670212745666504
84.0,1.0,8.0,1.0,4.0,0.0,3.0,0.25464606285095215
65.0,3.0,9.0,0.0,0.0,6.0,3.0,0.2890453338623047
60.0,3.0,14.0,0.0,4.0,9.0,1.0,0.4467740058898926
85.0,1.0,7.0,0.0,5.0,2.0,0.0,0.22110915184020996
67.0,3.0,7.0,0.0,1.0,4.0,2.0,0.2249150276184082
63.0,2.0,20.0,2.0,7.0,8.0,3.0,0.6338269710540771
46.0,5.0,10.0,0.0,3.0,6.0,1.0,0.31824302673339844
75.0,2.0,8.0,0.0,4.0,4.0,0.0,0.25380825996398926
83.0,1.0,9.0,1.0,3.0,4.0,1.0,0.2853360176086426
65.0,3.0,9.0,1.0,2.0,5.0,1.0,0.28566884994506836
84.0,1.0,8.0,0.0,7.0,0.0,1.0,0.253338098526001
64.0,3.0,10.0,0.0,4.0,3.0,3.0,0.3188822269439697
64.0,3.0,10.0,2.0,3.0,3.0,2.0,0.3162870407104492
66.0,3.0,8.0,1.0,2.0,2.0,3.0,0.2559030055999756
84.0,1.0,8.0,0.0,4.0,3.0,1.0,0.2555997371673584
76.0,2.0,7.0,0.0,4.0,3.0,0.0,0.22228002548217773
73.0,2.0,10.0,2.0,4.0,4.0,0.0,0.31542396545410156
84.0,1.0,8.0,0.0,4.0,2.0,2.0,0.25596117973327637
83.0,1.0,9.0,3.0,1.0,3.0,2.0,0.2845900058746338
92.0,0.0,9.0,0.0,4.0,5.0,0.0,0.28569602966308594
65.0,3.0,9.0,0.0,6.0,2.0,1.0,0.2853658199310303
75.0,2.0,8.0,2.0,4.0,2.0,0.0,0.2516591548919678
58.0,3.0,16.0,2.0,3.0,7.0,4.0,0.5105299949645996
65.0,3.0,9.0,1.0,3.0,5.0,0.0,0.2854599952697754
85.0,1.0,7.0,1.0,2.0,4.0,0.0,0.2210559844970703
81.0,1.0,11.0,0.0,3.0,7.0,1.0,0.35039806365966797
67.0,3.0,7.0,2.0,4.0,0.0,1.0,0.22045397758483887
59.0,3.0,15.0,0.0,4.0,6.0,5.0,0.4873499870300293
84.0,1.0,8.0,0.0,4.0,4.0,0.0,0.2569279670715332
74.0,2.0,9.0,1.0,4.0,3.0,1.0,0.2868998050689697
84.0,1.0,8.0,0.0,3.0,3.0,2.0,0.2569870948791504
46.0,5.0,10.0,2.0,4.0,4.0,0.0,0.32283806800842285
79.0,1.0,13.0,0.0,5.0,6.0,2.0,0.4398460388183594
82.0,1.0,10.0,0.0,3.0,5.0,2.0,0.3264038562774658
73.0,2.0,10.0,1.0,3.0,4.0,2.0,0.31934428215026855
83.0,1.0,9.0,1.0,5.0,2.0,1.0,0.28722214698791504
69.0,2.0,14.0,1.0,6.0,4.0,3.0,0.44994258880615234
66.0,3.0,8.0,1.0,3.0,3.0,1.0,0.25490784645080566
75.0,2.0,8.0,0.0,3.0,5.0,0.0,0.2722361087799072
56.0,4.0,9.0,1.0,4.0,4.0,0.0,0.292482852935791
66.0,3.0,8.0,1.0,0.0,5.0,2.0,0.2589240074157715
70.0,2.0,13.0,0.0,5.0,5.0,3.0,0.4175291061401367
75.0,2.0,8.0,0.0,2.0,3.0,3.0,0.2636387348175049
72.0,2.0,11.0,1.0,1.0,8.0,1.0,0.35999488830566406
60.0,3.0,14.0,1.0,3.0,8.0,2.0,0.5261318683624268
73.0,2.0,10.0,0.0,6.0,1.0,3.0,0.3216519355773926
75.0,2.0,8.0,0.0,4.0,2.0,2.0,0.3093900680541992
65.0,3.0,9.0,3.0,4.0,1.0,1.0,0.28774213790893555
75.0,2.0,8.0,1.0,2.0,2.0,3.0,0.2677958011627197
84.0,1.0,8.0,3.0,2.0,3.0,0.0,0.32430124282836914
47.0,4.0,18.0,2.0,6.0,7.0,3.0,0.6698489189147949
75.0,1.0,17.0,4.0,5.0,5.0,3.0,0.584496259689331
73.0,2.0,10.0,2.0,4.0,2.0,2.0,0.3547358512878418
63.0,3.0,11.0,0.0,5.0,4.0,2.0,0.3777437210083008
65.0,3.0,9.0,1.0,4.0,3.0,1.0,0.29987502098083496
61.0,2.0,22.0,2.0,9.0,8.0,3.0,0.7186150550842285
81.0,1.0,11.0,3.0,2.0,3.0,3.0,0.3553609848022461
39.0,5.0,17.0,2.0,5.0,6.0,4.0,0.5475289821624756
83.0,1.0,9.0,0.0,4.0,3.0,2.0,0.2893531322479248
75.0,1.0,17.0,2.0,9.0,5.0,1.0,0.5493109226226807
60.0,1.0,32.0,7.0,10.0,10.0,5.0,1.012394905090332
59.0,3.0,15.0,0.0,3.0,4.0,8.0,0.4824843406677246
27.0,3.0,47.0,6.0,16.0,18.0,7.0,1.490915060043335
72.0,2.0,11.0,0.0,8.0,3.0,0.0,0.3473320007324219
82.0,1.0,10.0,2.0,4.0,4.0,0.0,0.31562376022338867
84.0,1.0,8.0,0.0,5.0,2.0,1.0,0.2540149688720703
37.0,3.0,37.0,3.0,16.0,15.0,3.0,1.1735732555389404
71.0,2.0,12.0,1.0,3.0,7.0,1.0,0.38050007820129395
74.0,2.0,9.0,3.0,3.0,1.0,2.0,0.28589296340942383
72.0,2.0,11.0,0.0,4.0,7.0,0.0,0.35997891426086426
60.0,2.0,23.0,1.0,9.0,11.0,2.0,0.764207124710083
43.0,4.0,22.0,3.0,9.0,7.0,3.0,0.7330920696258545
69.0,2.0,14.0,2.0,3.0,7.0,2.0,0.46396493911743164
74.0,2.0,9.0,1.0,4.0,4.0,0.0,0.28426599502563477
60.0,3.0,14.0,4.0,2.0,6.0,2.0,0.44127893447875977
42.0,5.0,14.0,3.0,5.0,5.0,1.0,0.4412219524383545
40.0,5.0,16.0,2.0,7.0,6.0,1.0,0.5059189796447754
57.0,3.0,17.0,1.0,7.0,7.0,2.0,0.5389912128448486
75.0,2.0,8.0,1.0,3.0,4.0,0.0,0.25347089767456055
53.0,4.0,12.0,0.0,4.0,4.0,4.0,0.38559603691101074
68.0,2.0,15.0,2.0,7.0,4.0,2.0,0.4740760326385498
59.0,3.0,15.0,2.0,4.0,6.0,3.0,0.47533702850341797
75.0,2.0,8.0,0.0,2.0,6.0,0.0,0.2546348571777344
59.0,3.0,15.0,2.0,6.0,5.0,2.0,0.4735081195831299
83.0,1.0,9.0,2.0,4.0,3.0,0.0,0.28349900245666504
61.0,3.0,13.0,1.0,6.0,5.0,1.0,0.41132187843322754
63.0,3.0,11.0,0.0,7.0,3.0,1.0,0.3490729331970215
58.0,3.0,16.0,2.0,6.0,5.0,3.0,0.50693678855896
58.0,4.0,7.0,1.0,4.0,2.0,0.0,0.22029399871826172
35.0,6.0,12.0,2.0,3.0,6.0,1.0,0.38143396377563477
74.0,2.0,9.0,3.0,2.0,2.0,2.0,0.28463006019592285
66.0,3.0,8.0,2.0,4.0,2.0,0.0,0.2509877681732178
54.0,4.0,11.0,1.0,5.0,2.0,3.0,0.349886417388916
67.0,3.0,7.0,1.0,3.0,2.0,1.0,0.2220909595489502
75.0,2.0,8.0,2.0,3.0,2.0,1.0,0.2526283264160156
75.0,2.0,8.0,2.0,3.0,1.0,2.0,0.2530851364135742
85.0,1.0,7.0,2.0,4.0,1.0,0.0,0.2710709571838379
85.0,1.0,7.0,2.0,2.0,3.0,0.0,0.22094988822937012
71.0,2.0,12.0,1.0,2.0,9.0,0.0,0.37955403327941895
75.0,2.0,8.0,0.0,1.0,3.0,4.0,0.25742435455322266
64.0,3.0,10.0,2.0,2.0,2.0,4.0,0.3197329044342041
83.0,1.0,9.0,1.0,3.0,5.0,0.0,0.2857851982116699
66.0,3.0,8.0,0.0,2.0,4.0,2.0,0.25545477867126465
82.0,1.0,10.0,2.0,3.0,4.0,1.0,0.3181788921356201
73.0,2.0,10.0,0.0,5.0,5.0,0.0,0.3180677890777588
75.0,2.0,8.0,1.0,4.0,2.0,1.0,0.2539529800415039
66.0,3.0,8.0,1.0,3.0,3.0,1.0,0.2548789978027344
80.0,1.0,12.0,3.0,4.0,4.0,1.0,0.38013219833374023
63.0,3.0,11.0,2.0,5.0,3.0,1.0,0.3488481044769287
83.0,1.0,9.0,1.0,5.0,3.0,0.0,0.28743481636047363
75.0,2.0,8.0,1.0,4.0,2.0,1.0,0.25444984436035156
92.0,0.0,9.0,2.0,5.0,1.0,1.0,0.28467583656311035
54.0,3.0,20.0,3.0,7.0,7.0,3.0,0.6345038414001465
73.0,2.0,10.0,1.0,6.0,3.0,0.0,0.3144197463989258
73.0,2.0,10.0,0.0,3.0,7.0,0.0,0.31702518463134766
62.0,3.0,12.0,0.0,1.0,4.0,7.0,0.3873889446258545
50.0,4.0,15.0,3.0,6.0,5.0,1.0,0.4719421863555908
58.0,4.0,7.0,1.0,2.0,2.0,2.0,0.22925209999084473
66.0,3.0,8.0,0.0,4.0,3.0,1.0,0.2539710998535156
51.0,3.0,23.0,2.0,9.0,8.0,4.0,0.7462890148162842
72.0,2.0,11.0,1.0,5.0,5.0,0.0,0.3469247817993164
59.0,3.0,15.0,4.0,2.0,6.0,3.0,0.49105381965637207
64.0,3.0,10.0,1.0,1.0,5.0,3.0,0.3374369144439697
74.0,2.0,9.0,2.0,4.0,3.0,0.0,0.2931249141693115
72.0,2.0,11.0,3.0,3.0,2.0,3.0,0.34906601905822754
75.0,2.0,8.0,1.0,3.0,2.0,2.0,0.25446510314941406
71.0,2.0,12.0,1.0,7.0,1.0,3.0,0.38089919090270996
66.0,3.0,8.0,1.0,3.0,4.0,0.0,0.25176072120666504
84.0,1.0,8.0,0.0,4.0,4.0,0.0,0.2528259754180908
75.0,2.0,8.0,0.0,4.0,4.0,0.0,0.2532320022583008
58.0,3.0,16.0,3.0,9.0,2.0,2.0,0.504810094833374
71.0,2.0,12.0,3.0,5.0,3.0,1.0,0.37943315505981445
65.0,3.0,9.0,1.0,5.0,2.0,1.0,0.2856409549713135
63.0,3.0,11.0,1.0,6.0,3.0,1.0,0.3481028079986572
83.0,1.0,9.0,2.0,4.0,2.0,1.0,0.2842841148376465
75.0,2.0,8.0,2.0,3.0,2.0,1.0,0.2533531188964844
75.0,2.0,8.0,2.0,4.0,1.0,1.0,0.253007173538208
80.0,1.0,12.0,3.0,6.0,1.0,2.0,0.37754178047180176
66.0,3.0,8.0,1.0,1.0,4.0,2.0,0.2547938823699951
84.0,1.0,8.0,1.0,2.0,4.0,1.0,0.2531321048736572
75.0,2.0,8.0,2.0,3.0,2.0,1.0,0.25221705436706543
51.0,4.0,14.0,3.0,5.0,6.0,0.0,0.44110918045043945
71.0,2.0,12.0,2.0,3.0,6.0,1.0,0.3786649703979492
75.0,2.0,8.0,1.0,3.0,3.0,1.0,0.2536041736602783
66.0,3.0,8.0,2.0,3.0,2.0,1.0,0.2533261775970459
65.0,2.0,18.0,0.0,11.0,5.0,2.0,0.5698301792144775
62.0,3.0,12.0,1.0,6.0,4.0,1.0,0.3802821636199951
75.0,2.0,8.0,3.0,3.0,0.0,2.0,0.2523338794708252
53.0,4.0,12.0,0.0,6.0,5.0,1.0,0.38173794746398926
65.0,3.0,9.0,0.0,5.0,3.0,1.0,0.2856738567352295
55.0,4.0,10.0,1.0,4.0,3.0,2.0,0.3174426555633545
74.0,1.0,18.0,0.0,9.0,6.0,3.0,0.571422815322876
75.0,2.0,8.0,0.0,7.0,1.0,0.0,0.2521941661834717
75.0,2.0,8.0,1.0,3.0,3.0,1.0,0.2533888816833496
72.0,2.0,11.0,2.0,4.0,4.0,1.0,0.3468961715698242
63.0,3.0,11.0,2.0,1.0,6.0,2.0,0.3486661911010742
71.0,2.0,12.0,1.0,4.0,5.0,2.0,0.3831470012664795
74.0,2.0,9.0,2.0,2.0,3.0,2.0,0.29435086250305176
55.0,4.0,10.0,2.0,3.0,5.0,0.0,0.3188199996948242
65.0,3.0,9.0,3.0,2.0,3.0,1.0,0.2862730026245117
65.0,3.0,9.0,3.0,3.0,2.0,1.0,0.2860720157623291
51.0,4.0,14.0,3.0,5.0,5.0,1.0,0.4465789794921875
51.0,4.0,14.0,0.0,6.0,7.0,1.0,0.5196900367736816
74.0,2.0,9.0,0.0,1.0,4.0,4.0,0.30318212509155273
56.0,4.0,9.0,0.0,4.0,5.0,0.0,0.29216909408569336
67.0,3.0,7.0,1.0,5.0,1.0,0.0,0.2254939079284668
65.0,3.0,9.0,0.0,7.0,1.0,1.0,0.300274133682251
52.0,4.0,13.0,2.0,5.0,5.0,1.0,0.41365885734558105
76.0,2.0,7.0,3.0,2.0,2.0,0.0,0.22000885009765625
53.0,4.0,12.0,1.0,3.0,5.0,3.0,0.3912851810455322
68.0,2.0,15.0,0.0,6.0,7.0,2.0,0.49942612648010254
66.0,3.0,8.0,0.0,5.0,3.0,0.0,0.2750051021575928
81.0,1.0,11.0,1.0,3.0,4.0,3.0,0.3553481101989746
35.0,5.0,21.0,1.0,7.0,8.0,5.0,0.6752128601074219
66.0,2.0,17.0,4.0,6.0,5.0,2.0,0.5408780574798584
68.0,2.0,15.0,1.0,6.0,7.0,1.0,0.47788000106811523
66.0,3.0,8.0,0.0,2.0,4.0,2.0,0.2682991027832031
45.0,5.0,11.0,0.0,7.0,2.0,2.0,0.35075902938842773
56.0,4.0,9.0,1.0,2.0,3.0,3.0,0.29071688652038574
76.0,2.0,7.0,1.0,3.0,3.0,0.0,0.22529196739196777
57.0,4.0,8.0,1.0,2.0,3.0,2.0,0.25478601455688477
73.0,2.0,10.0,1.0,2.0,5.0,2.0,0.3198390007019043
64.0,3.0,10.0,3.0,4.0,1.0,2.0,0.31702280044555664
66.0,3.0,8.0,1.0,5.0,1.0,1.0,0.2540898323059082
83.0,1.0,9.0,0.0,6.0,3.0,0.0,0.28658461570739746
84.0,1.0,8.0,0.0,6.0,1.0,1.0,0.25443506240844727
67.0,3.0,7.0,1.0,2.0,2.0,2.0,0.22403192520141602
63.0,3.0,11.0,1.0,6.0,3.0,1.0,0.35173606872558594
85.0,1.0,7.0,2.0,1.0,4.0,0.0,0.22055912017822266
74.0,2.0,9.0,1.0,3.0,2.0,3.0,0.2871239185333252
74.0,2.0,9.0,2.0,2.0,4.0,1.0,0.2871239185333252
83.0,1.0,9.0,0.0,2.0,6.0,1.0,0.28801417350769043
75.0,2.0,8.0,1.0,3.0,3.0,1.0,0.2537829875946045
85.0,1.0,7.0,1.0,3.0,3.0,0.0,0.2205641269683838
85.0,1.0,7.0,0.0,3.0,3.0,1.0,0.2227320671081543
74.0,2.0,9.0,0.0,4.0,3.0,2.0,0.2884347438812256
71.0,2.0,12.0,1.0,4.0,5.0,2.0,0.38428401947021484
65.0,3.0,9.0,1.0,2.0,5.0,1.0,0.2883448600769043
85.0,1.0,7.0,0.0,3.0,4.0,0.0,0.2254319190979004
72.0,2.0,11.0,1.0,5.0,3.0,2.0,0.35155272483825684
82.0,1.0,10.0,2.0,4.0,2.0,2.0,0.31783199310302734
73.0,2.0,10.0,1.0,4.0,2.0,3.0,0.32200193405151367
82.0,1.0,10.0,1.0,5.0,2.0,2.0,0.3214230537414551
80.0,1.0,12.0,0.0,5.0,5.0,2.0,0.38147878646850586
73.0,2.0,10.0,0.0,5.0,5.0,0.0,0.31959009170532227
83.0,1.0,9.0,0.0,3.0,5.0,1.0,0.2875189781188965
82.0,1.0,10.0,0.0,6.0,1.0,3.0,0.320587158203125
63.0,2.0,20.0,4.0,7.0,7.0,2.0,0.6324470043182373
59.0,3.0,15.0,2.0,4.0,5.0,4.0,0.4785127639770508
60.0,3.0,14.0,0.0,5.0,7.0,2.0,0.44407033920288086
54.0,1.0,38.0,4.0,12.0,16.0,6.0,1.2072339057922363
75.0,2.0,8.0,2.0,2.0,4.0,0.0,0.25284719467163086
74.0,2.0,9.0,2.0,0.0,5.0,2.0,0.2910768985748291
83.0,1.0,9.0,1.0,1.0,6.0,1.0,0.2873218059539795
76.0,2.0,7.0,0.0,4.0,3.0,0.0,0.2238478660583496
57.0,4.0,8.0,1.0,3.0,3.0,1.0,0.32033514976501465
84.0,1.0,8.0,1.0,4.0,2.0,1.0,0.2598762512207031
85.0,1.0,7.0,0.0,3.0,3.0,1.0,0.2210850715637207
67.0,3.0,7.0,1.0,1.0,5.0,0.0,0.22382211685180664
56.0,4.0,9.0,0.0,3.0,4.0,2.0,0.289445161819458
84.0,1.0,8.0,1.0,3.0,4.0,0.0,0.2547740936279297
56.0,4.0,9.0,0.0,3.0,5.0,1.0,0.2867119312286377
76.0,2.0,7.0,2.0,2.0,2.0,1.0,0.2220449447631836
83.0,1.0,9.0,2.0,3.0,4.0,0.0,0.28594517707824707
64.0,3.0,10.0,1.0,8.0,1.0,0.0,0.31513381004333496
68.0,2.0,15.0,1.0,5.0,8.0,1.0,0.4783039093017578
74.0,2.0,9.0,0.0,5.0,4.0,0.0,0.28843212127685547
84.0,1.0,8.0,0.0,4.0,3.0,1.0,0.2564680576324463
69.0,1.0,23.0,1.0,8.0,12.0,2.0,0.7363541126251221
61.0,3.0,13.0,2.0,3.0,7.0,1.0,0.4129328727722168
76.0,2.0,7.0,0.0,1.0,5.0,1.0,0.2252199649810791
82.0,1.0,10.0,4.0,2.0,3.0,1.0,0.31602978706359863
73.0,2.0,10.0,1.0,4.0,3.0,2.0,0.31766510009765625
76.0,2.0,7.0,1.0,1.0,3.0,2.0,0.22347331047058105
71.0,2.0,12.0,1.0,7.0,4.0,0.0,0.38172388076782227
65.0,3.0,9.0,3.0,1.0,3.0,2.0,0.28623104095458984
64.0,3.0,10.0,1.0,2.0,6.0,1.0,0.3274979591369629
63.0,3.0,11.0,1.0,4.0,5.0,1.0,0.35418200492858887
26.0,7.0,12.0,0.0,7.0,4.0,1.0,0.38618898391723633
55.0,4.0,10.0,0.0,3.0,5.0,2.0,0.3210740089416504
71.0,2.0,12.0,0.0,4.0,4.0,4.0,0.387362003326416
85.0,1.0,7.0,1.0,3.0,3.0,0.0,0.22402286529541016
75.0,2.0,8.0,1.0,5.0,0.0,2.0,0.25653600692749023
65.0,3.0,9.0,2.0,4.0,3.0,0.0,0.2841951847076416
74.0,2.0,9.0,3.0,3.0,3.0,0.0,0.2833101749420166
53.0,4.0,12.0,0.0,6.0,5.0,1.0,0.3854961395263672
64.0,3.0,10.0,1.0,4.0,2.0,3.0,0.3206329345703125
75.0,2.0,8.0,1.0,2.0,4.0,1.0,0.25679683685302734
65.0,2.0,18.0,1.0,8.0,7.0,2.0,0.6258530616760254
66.0,3.0,8.0,1.0,2.0,5.0,0.0,0.26029086112976074
75.0,2.0,8.0,0.0,3.0,2.0,3.0,0.258620023727417
65.0,3.0,9.0,0.0,4.0,2.0,3.0,0.29001879692077637
83.0,1.0,9.0,1.0,3.0,4.0,1.0,0.2869880199432373
65.0,3.0,9.0,1.0,5.0,1.0,2.0,0.28724074363708496
75.0,2.0,8.0,2.0,4.0,2.0,0.0,0.2526726722717285
76.0,2.0,7.0,1.0,2.0,3.0,1.0,0.22723984718322754
56.0,4.0,9.0,1.0,2.0,5.0,1.0,0.28817009925842285
75.0,2.0,8.0,0.0,3.0,4.0,1.0,0.2594029903411865
58.0,3.0,16.0,2.0,8.0,6.0,0.0,0.529404878616333
85.0,1.0,7.0,0.0,2.0,4.0,1.0,0.22414684295654297
76.0,2.0,7.0,1.0,2.0,4.0,0.0,0.22433209419250488
37.0,4.0,28.0,3.0,9.0,12.0,4.0,0.902785062789917
57.0,4.0,8.0,0.0,3.0,4.0,1.0,0.26497316360473633
61.0,3.0,13.0,2.0,5.0,5.0,1.0,0.4349939823150635
76.0,2.0,7.0,1.0,1.0,4.0,1.0,0.22334837913513184
72.0,2.0,11.0,2.0,6.0,3.0,0.0,0.3755457401275635
85.0,1.0,7.0,1.0,5.0,0.0,1.0,0.22394394874572754
67.0,3.0,7.0,0.0,3.0,3.0,1.0,0.22517085075378418
63.0,3.0,11.0,2.0,3.0,6.0,0.0,0.3679330348968506
68.0,2.0,15.0,2.0,6.0,5.0,2.0,0.48436903953552246
64.0,3.0,10.0,1.0,5.0,3.0,1.0,0.3235938549041748
64.0,3.0,10.0,1.0,4.0,3.0,2.0,0.31881213188171387
64.0,2.0,19.0,2.0,7.0,7.0,3.0,0.6058840751647949
54.0,3.0,20.0,0.0,8.0,9.0,3.0,0.6902098655700684
74.0,2.0,9.0,0.0,5.0,4.0,0.0,0.2910451889038086
55.0,1.0,37.0,5.0,9.0,18.0,5.0,1.1739158630371094
63.0,3.0,11.0,2.0,4.0,3.0,2.0,0.3494248390197754
61.0,3.0,13.0,3.0,5.0,4.0,1.0,0.4103281497955322
65.0,3.0,9.0,1.0,4.0,4.0,0.0,0.283984899520874
66.0,2.0,17.0,2.0,3.0,9.0,3.0,0.540870189666748
46.0,3.0,28.0,3.0,11.0,11.0,3.0,0.8947529792785645
