PS,PW,MM,theta,t-color,t-in,t-out,IM,NC,K,p-shuf,max-iters,eps,a,g,seed,num_episodes,mean_total_reward,mean_steps_river,mean_path_length,mean_wallclock_time,mean20_total_reward,mean20_steps_river,mean20_path_length,mean20_wallclock_time
0.1,0.1,Mcolor,,0.1,,,joint-conservative,1.0,5.0,0.1,50000.0,0.0,0.0,1.0,2,45,-2513.3333333333335,167.42222222222222,1107.5333333333333,43.865105088551836,-2118.35,144.3,920.65,36.198912954330446
0.1,0.1,Mcolor,,0.1,,,joint-conservative,1.0,5.0,0.1,50000.0,0.0,1.0,0.0,0,38,-1204.1315789473683,5.7368421052631575,1253.5,60.23627041515551,-2091.5,2.7,2168.2,104.7054336309433
0.1,0.1,Mcolor,,0.1,,,joint-conservative,1.0,5.0,0.1,50000.0,0.0,1.0,0.0,1,52,-883.2115384615385,4.519230769230769,943.5384615384615,43.919134130844704,-1724.5,1.4,1812.9,85.0757712483406
0.1,0.1,Mcolor,,0.1,,,joint-conservative,1.0,5.0,0.1,50000.0,0.0,1.0,0.0,2,36,-1138.111111111111,5.777777777777778,1187.111111111111,53.54177350468106,-1925.3,2.5,2003.8,90.40910217761993
0.1,0.1,Mcolor,,0.1,,,joint-conservative,1.0,5.0,0.1,50000.0,0.0,1.0,0.5,0,2522,80.41197462331483,0.08485329103885805,19.824345757335447,0.8659004217854197,82.5,0.05,18.05,0.7904214978218078
0.1,0.1,Mcolor,,0.1,,,joint-conservative,1.0,5.0,0.1,50000.0,0.0,1.0,0.5,1,2612,81.17151607963247,0.07656967840735068,19.13935681470138,0.8297928502329641,83.6,0.05,16.95,0.7326697111129761
0.1,0.1,Mcolor,,0.1,,,joint-conservative,1.0,5.0,0.1,50000.0,0.0,1.0,0.5,2,2599,81.02193151212005,0.08233936129280492,19.23701423624471,0.8422198608408712,81.8,0.05,18.75,0.8245430827140808
0.1,0.1,Mcolor,,0.1,,,joint-conservative,1.0,5.0,0.1,50000.0,0.0,1.0,1.0,0,3823,82.74574941145697,0.5767721684540936,13.063301072456186,0.6464111775650955,70.95,1.2,19.25,0.9557934880256653
0.1,0.1,Mcolor,,0.1,,,joint-conservative,1.0,5.0,0.1,50000.0,0.0,1.0,1.0,1,4791,85.37862659152577,0.5762888749739095,10.434773533709038,0.4998989112689186,87.45,0.45,9.5,0.41265684366226196
0.1,0.1,Mcolor,,0.1,,,joint-conservative,1.0,5.0,0.1,50000.0,0.0,1.0,1.0,2,2847,69.96276782578153,1.4980681419037583,17.55461889708465,0.7679144605905247,67.75,1.3,21.55,0.9389368057250976
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,0.0,0.0,0,50,-1996.2,132.34,906.14,77.56513962745666,-2402.7,157.4,1087.1,94.31326974630356
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,0.0,0.0,1,38,-2796.3947368421054,177.39473684210526,1300.842105263158,111.19619406524457,-2229.4,144.1,1033.5,88.18427089452743
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,0.0,0.0,2,49,-2196.9591836734694,142.59183673469389,1014.6326530612245,86.48854481930636,-1745.35,116.25,800.1,68.05541833639145
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,0.0,0.5,0,50,-1996.2,132.34,906.14,72.40635941505433,-2402.7,157.4,1087.1,88.02700440883636
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,0.0,0.5,1,38,-2796.3947368421054,177.39473684210526,1300.842105263158,106.73942357615421,-2229.4,144.1,1033.5,85.80394994020462
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,0.0,0.5,2,49,-2196.9591836734694,142.59183673469389,1014.6326530612245,82.2559106058004,-1745.35,116.25,800.1,65.26026409864426
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,0.0,1.0,0,50,-1996.2,132.34,906.14,72.79933544158935,-2402.7,157.4,1087.1,88.71292217969895
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,0.0,1.0,1,38,-2796.3947368421054,177.39473684210526,1300.842105263158,104.42822949509872,-2229.4,144.1,1033.5,84.03640005588531
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,0.0,1.0,2,49,-2196.9591836734694,142.59183673469389,1014.6326530612245,80.91186470888098,-1745.35,116.25,800.1,64.80400799512863
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,1.0,0.0,0,40,-1188.375,5.05,1243.925,111.1536021888256,-1222.8,1.0,1314.8,117.84197207689286
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,1.0,0.0,1,61,-679.1967213114754,3.918032786885246,744.9344262295082,66.99114707258882,-998.4,0.8,1092.2,98.70547424554825
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,1.0,0.0,2,74,-594.3513513513514,2.77027027027027,670.418918918919,59.602662469889665,-575.95,0.4,673.35,59.69042549133301
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,1.0,0.5,0,2409,78.90327936903279,0.14985471149854712,20.748028227480283,1.851944774748033,80.85,0.0,20.15,1.8014379858970642
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,1.0,0.5,1,2367,78.44148711449091,0.1596958174904943,21.121250528094635,1.9126807994665251,83.1,0.05,17.45,1.55604487657547
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,1.0,0.5,2,2411,78.63625051845708,0.1808378266279552,20.736209041891332,1.8402646296946945,80.7,0.0,20.3,1.791650080680847
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,1.0,1.0,0,3958,75.07049014653866,1.477766548762001,12.629610914603335,1.075324891311102,51.15,2.2,30.05,2.5707796096801756
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,1.0,1.0,1,3952,77.0506072874494,1.2555668016194332,12.649291497975709,1.0866516145617373,81.7,0.75,12.55,1.0755977153778076
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.05,1.0,1.0,2,1812,66.86479028697572,0.7268211920529801,27.59381898454746,2.384945726552546,69.05,0.3,29.25,2.550738775730133
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,0.0,0.0,0,30,-3492.0666666666666,223.86666666666667,1578.2666666666667,124.86890669663747,-3443.2,219.4,1569.6,124.64692678451539
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,0.0,0.0,1,41,-2528.1951219512193,157.21951219512195,1214.219512195122,96.14835137855715,-2869.5,173.8,1406.3,111.4903909921646
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,0.0,0.0,2,42,-2594.285714285714,168.3095238095238,1180.5,92.60093753110795,-2026.5,132.1,938.6,73.62565646171569
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,0.0,0.5,0,30,-3492.0666666666666,223.86666666666667,1578.2666666666667,122.37076038519541,-3443.2,219.4,1569.6,121.74259829521179
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,0.0,0.5,1,41,-2528.1951219512193,157.21951219512195,1214.219512195122,93.67044122044634,-2869.5,173.8,1406.3,108.7006166934967
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,0.0,0.5,2,42,-2594.285714285714,168.3095238095238,1180.5,90.33916749273028,-2026.5,132.1,938.6,71.72557048797607
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,0.0,1.0,0,30,-3492.0666666666666,223.86666666666667,1578.2666666666667,120.15550167560578,-3443.2,219.4,1569.6,119.45506880283355
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,0.0,1.0,1,41,-2528.1951219512193,157.21951219512195,1214.219512195122,92.47376515807176,-2869.5,173.8,1406.3,107.24584723711014
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,0.0,1.0,2,42,-2594.285714285714,168.3095238095238,1180.5,90.03256324927013,-2026.5,132.1,938.6,71.65235161781311
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,1.0,0.0,0,33,-643.8484848484849,5.303030303030303,697.1212121212121,62.01465528661554,-962.95,2.3,1043.25,93.19144406318665
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,1.0,0.0,1,21,-2327.0,6.809523809523809,2366.714285714286,212.794276759738,-2443.45,7.15,2480.1,223.05680891275406
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,1.0,0.0,2,60,-742.9833333333333,3.3333333333333335,813.9833333333333,72.96860222021739,-1145.2,0.55,1241.25,112.00733428001404
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,1.0,0.5,0,2660,81.46278195488722,0.08270676691729323,18.792857142857144,1.5858862321179612,83.95,0.0,17.05,1.4471869945526123
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,1.0,0.5,1,2622,81.10831426392068,0.09153318077803203,19.06788710907704,1.6115041937562549,83.65,0.05,16.9,1.434129524230957
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,1.0,0.5,2,2590,80.88185328185328,0.09073359073359073,19.3015444015444,1.62162226259018,83.85,0.0,17.15,1.4474329471588134
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,1.0,1.0,0,4353,68.86997473007122,2.293820353779003,11.485642085917759,0.9770557792767859,68.45,2.5,10.05,0.8579074501991272
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,1.0,1.0,1,4816,84.44788205980066,0.6856312292358804,10.381436877076412,0.8908208214068334,72.7,1.0,19.3,1.6551506876945496
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.0,50000.0,0.0,1.0,1.0,2,3323,75.60818537466145,1.1495636473066506,15.045741799578694,1.2905834327431425,76.8,1.1,14.3,1.2281584978103637
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,0.0,0.0,0,44,-2424.568181818182,155.61363636363637,1125.0454545454545,95.84279960393906,-1897.05,125.4,869.45,74.80809717178344
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,0.0,0.0,1,45,-2280.488888888889,142.51111111111112,1098.888888888889,92.50619685384962,-2076.35,133.55,975.4,82.02072665691375
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,0.0,0.0,2,45,-2391.7555555555555,153.64444444444445,1109.9555555555555,93.41395080884298,-1710.45,113.05,794.0,67.86766015291214
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,0.0,0.5,0,44,-2424.568181818182,155.61363636363637,1125.0454545454545,90.30609982663935,-1897.05,125.4,869.45,70.7610573887825
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,0.0,0.5,1,45,-2280.488888888889,142.51111111111112,1098.888888888889,88.50413053830465,-2076.35,133.55,975.4,80.17525699138642
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,0.0,0.5,2,45,-2391.7555555555555,153.64444444444445,1109.9555555555555,90.17128058539497,-1710.45,113.05,794.0,64.90480381250381
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,0.0,1.0,0,44,-2424.568181818182,155.61363636363637,1125.0454545454545,90.15299525586042,-1897.05,125.4,869.45,70.45685114860535
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,0.0,1.0,1,45,-2280.488888888889,142.51111111111112,1098.888888888889,87.93637809223598,-2076.35,133.55,975.4,79.12936259508133
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,0.0,1.0,2,45,-2391.7555555555555,153.64444444444445,1109.9555555555555,87.93820419311524,-1710.45,113.05,794.0,63.457227277755734
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,1.0,0.0,0,72,-613.7638888888889,3.0833333333333335,687.0138888888889,61.286459383037354,-811.15,0.5,907.65,81.31630859375
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,1.0,0.0,1,46,-994.2391304347826,4.760869565217392,1052.391304347826,93.83258593600729,-1126.95,1.35,1215.8,108.94442269802093
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,1.0,0.0,2,14,-514.6428571428571,11.285714285714286,514.0714285714286,45.08136670930045,-514.6428571428571,11.285714285714286,514.0714285714286,45.08136670930045
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,1.0,0.5,0,2370,78.53164556962025,0.15316455696202533,21.08987341772152,1.854996959368388,81.0,0.0,20.0,1.7939667344093322
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,1.0,0.5,1,2497,79.62675210252303,0.15058069683620345,20.018021625951143,1.7613810574382984,83.05,0.1,17.05,1.4866331338882446
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,1.0,0.5,2,2469,79.19157553665451,0.17415957877683272,20.24098825435399,1.760401037937719,82.85,0.0,18.15,1.692723309993744
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,1.0,1.0,0,3265,67.92955589586524,1.9745788667687596,15.299234303215927,1.2989574842029472,74.9,1.65,11.25,0.9608469843864441
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,1.0,1.0,1,3786,75.51743264659271,1.3642366613840464,13.204437400950871,1.1363786280753432,14.25,1.45,73.7,6.392154312133789
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.05,1.0,1.0,2,3668,76.27480916030534,1.2330970556161396,13.6273173391494,1.1663165497415848,82.6,1.05,8.95,0.7717743039131164
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,0.0,0.0,0,33,-3441.5151515151515,227.27272727272728,1497.060606060606,117.40912092093265,-3456.0,233.45,1455.95,114.37137764692307
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,0.0,0.0,1,40,-2786.2,183.4,1236.6,97.23799284100532,-2109.05,148.35,874.9,68.94198775291443
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,0.0,0.0,2,47,-2290.9574468085107,148.9787234042553,1051.1489361702127,82.35100826811284,-2035.2,142.3,855.5,67.15703958272934
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,0.0,0.5,0,33,-3441.5151515151515,227.27272727272728,1497.060606060606,116.22771573066711,-3456.0,233.45,1455.95,113.60131826400757
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,0.0,0.5,1,40,-2786.2,183.4,1236.6,96.06293823122978,-2109.05,148.35,874.9,67.65053000450135
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,0.0,0.5,2,47,-2290.9574468085107,148.9787234042553,1051.1489361702127,80.90535608758317,-2035.2,142.3,855.5,65.90381717681885
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,0.0,1.0,0,33,-3441.5151515151515,227.27272727272728,1497.060606060606,114.75909099434361,-3456.0,233.45,1455.95,111.76119616031647
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,0.0,1.0,1,40,-2786.2,183.4,1236.6,94.64043419361114,-2109.05,148.35,874.9,67.07653857469559
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,0.0,1.0,2,47,-2290.9574468085107,148.9787234042553,1051.1489361702127,79.91246292946187,-2035.2,142.3,855.5,65.13437552452088
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,1.0,0.0,0,52,-880.3269230769231,3.8846153846153846,946.3653846153846,85.31003033197842,-1441.2,0.45,1538.15,139.46128581762315
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,1.0,0.0,1,74,-551.3783783783783,2.5135135135135136,629.7567567567568,56.875767649831,-594.65,0.4,692.05,62.87914700508118
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,1.0,0.0,2,71,-600.943661971831,2.7464788732394365,677.2253521126761,61.557532280263764,-1100.05,0.6,1195.65,109.22443290948868
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,1.0,0.5,0,2581,80.89190236342503,0.08175125920185974,19.37233630375823,1.639238859876465,83.15,0.0,17.85,1.519186294078827
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,1.0,0.5,1,2648,81.27077039274924,0.09478851963746224,18.876132930513595,1.584262752731041,81.5,0.1,18.6,1.5736884832382203
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,1.0,0.5,2,2566,80.63211223694466,0.09820732657833203,19.48402182385035,1.6424802040923692,83.25,0.1,16.85,1.415621292591095
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,1.0,1.0,0,2940,73.99353741496599,1.1115646258503402,17.002380952380953,1.4620091782135218,53.25,1.75,32.0,2.757380247116089
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,1.0,1.0,1,5006,84.35657211346384,0.7395125848981222,9.987814622453056,0.8486062839323647,80.55,1.25,9.2,0.7871631622314453
0.1,0.1,Mcolor,,0.1,,,joint,1.0,10.0,0.1,50000.0,0.0,1.0,1.0,2,3378,73.17554766133807,1.448194197750148,14.790704558910598,1.236533841908931,51.2,2.15,30.45,2.5515173435211183
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,0.0,0.0,0,56,-1701.6785714285713,104.53571428571429,861.8571428571429,7.066662400960922,-1756.9,106.5,899.4,7.490102255344391
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,0.0,0.0,1,47,-2350.3829787234044,156.70212765957447,1041.063829787234,8.5394122397646,-2782.55,186.15,1208.2,10.043575870990754
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,0.0,0.0,2,45,-2295.4,144.9111111111111,1092.2,9.020185126198662,-2824.25,190.85,1207.6,10.16208107471466
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,0.0,0.5,0,56,-1701.6785714285713,104.53571428571429,861.8571428571429,7.031880225454058,-1756.9,106.5,899.4,7.451736855506897
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,0.0,0.5,1,47,-2350.3829787234044,156.70212765957447,1041.063829787234,8.473499014022503,-2782.55,186.15,1208.2,9.90581134557724
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,0.0,0.5,2,45,-2295.4,144.9111111111111,1092.2,8.861503865983751,-2824.25,190.85,1207.6,9.947456204891205
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,0.0,1.0,0,56,-1701.6785714285713,104.53571428571429,861.8571428571429,6.903807120663779,-1756.9,106.5,899.4,7.311943376064301
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,0.0,1.0,1,47,-2350.3829787234044,156.70212765957447,1041.063829787234,8.375345290975368,-2782.55,186.15,1208.2,9.846524608135223
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,0.0,1.0,2,45,-2295.4,144.9111111111111,1092.2,8.863667223188612,-2824.25,190.85,1207.6,9.950147151947021
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,1.0,0.0,0,14,-3369.214285714286,16.214285714285715,3324.285714285714,28.778150592531482,-3369.214285714286,16.214285714285715,3324.285714285714,28.778150592531482
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,1.0,0.0,1,29,-1685.7241379310344,8.344827586206897,1711.6206896551723,14.89248826585967,-2040.45,6.35,2084.3,18.249379777908324
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,1.0,0.0,2,15,-2388.3333333333335,10.933333333333334,2390.9333333333334,20.36274832089742,-2388.3333333333335,10.933333333333334,2390.9333333333334,20.36274832089742
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,1.0,0.5,0,1208,54.86175496688742,0.5372516556291391,41.30298013245033,0.37259472344095346,59.8,0.1,40.3,0.36691702604293824
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,1.0,0.5,1,1483,63.78219824679703,0.39109912339851655,33.69790964261632,0.2951552401662918,76.5,0.05,24.05,0.21361767053604122
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,1.0,0.5,2,1455,62.74295532646048,0.4329896907216495,34.36013745704467,0.30261495449289016,69.75,0.25,29.0,0.25860785245895385
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,1.0,1.0,0,79,-611.8354430379746,11.721518987341772,607.3417721518987,5.169480408294292,-635.1,13.25,616.85,5.271660614013672
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,1.0,1.0,1,336,-59.38095238095238,1.4077380952380953,147.71130952380952,1.26024610158943,-149.0,1.6,235.6,2.0169512748718263
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.05,1.0,1.0,2,212,-161.76415094339623,3.108490566037736,234.78773584905662,2.013112115410139,-233.5,2.55,311.55,2.679668605327606
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,0.0,0.0,0,35,-3201.9714285714285,208.71428571428572,1424.5428571428572,11.507794495991298,-3346.85,226.5,1409.35,11.408493626117707
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,0.0,0.0,1,40,-2725.975,176.575,1237.8,9.984903943538665,-2539.7,164.35,1161.55,9.41856849193573
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,0.0,0.0,2,33,-2960.2727272727275,189.72727272727272,1353.7272727272727,10.841358488256281,-2266.5,148.45,1031.45,8.271431040763854
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,0.0,0.5,0,35,-3201.9714285714285,208.71428571428572,1424.5428571428572,11.209646722248623,-3346.85,226.5,1409.35,11.162593007087708
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,0.0,0.5,1,40,-2725.975,176.575,1237.8,9.755075842142105,-2539.7,164.35,1161.55,9.143569719791412
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,0.0,0.5,2,33,-2960.2727272727275,189.72727272727272,1353.7272727272727,10.613081202362523,-2266.5,148.45,1031.45,8.126043486595155
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,0.0,1.0,0,35,-3201.9714285714285,208.71428571428572,1424.5428571428572,11.179605075291224,-3346.85,226.5,1409.35,11.096933317184448
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,0.0,1.0,1,40,-2725.975,176.575,1237.8,9.801256543397903,-2539.7,164.35,1161.55,9.221827781200409
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,0.0,1.0,2,33,-2960.2727272727275,189.72727272727272,1353.7272727272727,10.697355429331461,-2266.5,148.45,1031.45,8.171921050548553
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,1.0,0.0,0,12,-2687.0833333333335,9.166666666666666,2705.5833333333335,22.601702968279522,-2687.0833333333335,9.166666666666666,2705.5833333333335,22.601702968279522
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,1.0,0.0,1,10,-3381.1,8.2,3408.3,27.955674648284912,-3381.1,8.2,3408.3,27.955674648284912
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,1.0,0.0,2,14,-3264.714285714286,7.571428571428571,3297.5714285714284,27.449119210243225,-3264.714285714286,7.571428571428571,3297.5714285714284,27.449119210243225
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,1.0,0.5,0,1588,67.70277078085643,0.20214105793450882,31.477959697733,0.26511193387754617,79.15,0.0,21.85,0.18484005928039549
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,1.0,0.5,1,1288,59.808229813664596,0.265527950310559,38.80201863354037,0.3210886581714109,57.9,0.15,41.75,0.3450919985771179
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,1.0,0.5,2,1416,63.64265536723164,0.2274011299435028,35.31073446327684,0.29641307612596934,80.2,0.0,20.8,0.17601209878921506
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,1.0,1.0,0,1513,56.63251817580965,1.2584269662921348,33.04163912756114,0.2913238572034313,52.25,2.3,28.05,0.24931317567825317
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,1.0,1.0,1,2268,72.8831569664903,0.6750440917107584,22.041446208112873,0.19302314194001427,79.85,0.4,17.55,0.15452936887741087
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.0,50000.0,0.0,1.0,1.0,2,1125,47.40177777777778,1.0186666666666666,44.43022222222222,0.38572805870903865,80.5,0.1,19.6,0.17072993516921992
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.1,50000.0,0.05,0.0,0.0,0,56,-1701.6785714285713,104.53571428571429,861.8571428571429,7.3668272750718256,-1756.9,106.5,899.4,7.746801936626435
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.1,50000.0,0.05,0.0,0.0,1,47,-2350.3829787234044,156.70212765957447,1041.063829787234,9.013443104764248,-2782.55,186.15,1208.2,10.598883473873139
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.1,50000.0,0.05,0.0,0.0,2,45,-2295.4,144.9111111111111,1092.2,9.551749107572768,-2824.25,190.85,1207.6,10.711341786384583
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.1,50000.0,0.05,0.0,0.5,0,56,-1701.6785714285713,104.53571428571429,861.8571428571429,7.021904102393559,-1756.9,106.5,899.4,7.454900372028351
0.1,0.1,Mcolor,,0.1,,,joint,1.0,1.0,0.1,50000.0,0.05,0.0,0.5,1,47,-2350.3829787234044,156.70212765957447,1041.063829787234,8.523290416027637,-2782.55,186.15,1208.2,10.01341301202774
